frameidx,x1,y1,x2,y2,label,score
409.0,294.0,105.0,794.0,263.0,0.0,0.9579356908798218
409.0,0.0,339.0,232.0,552.0,0.0,0.9555937051773071
409.0,799.0,102.0,1266.0,290.0,0.0,0.954098641872406
409.0,175.0,326.0,656.0,442.0,0.0,0.9529553651809692
409.0,347.0,237.0,802.0,374.0,0.0,0.9493513703346252
409.0,135.0,430.0,474.0,570.0,0.0,0.9418174028396606
409.0,1001.0,398.0,1264.0,537.0,0.0,0.9365068674087524
409.0,1069.0,501.0,1260.0,613.0,0.0,0.9318884611129761
409.0,848.0,301.0,1265.0,524.0,0.0,0.8887557983398438
409.0,770.0,226.0,1269.0,387.0,0.0,0.8794431090354919
409.0,0.0,489.0,133.0,590.0,0.0,0.8513960838317871
410.0,43.0,119.0,450.0,381.0,0.0,0.9738720655441284
410.0,472.0,340.0,956.0,533.0,0.0,0.9667600393295288
410.0,496.0,7.0,1050.0,194.0,0.0,0.9598021507263184
410.0,336.0,107.0,830.0,281.0,0.0,0.95832359790802
410.0,208.0,321.0,690.0,447.0,0.0,0.9542375802993774
410.0,378.0,240.0,850.0,388.0,0.0,0.95201575756073
410.0,868.0,320.0,1267.0,493.0,0.0,0.9500045776367188
410.0,864.0,223.0,1270.0,366.0,0.0,0.9487491846084595
410.0,1.0,331.0,290.0,516.0,0.0,0.9483460783958435
410.0,127.0,429.0,515.0,550.0,0.0,0.9470119476318359
410.0,1002.0,405.0,1269.0,527.0,0.0,0.9268664121627808
410.0,847.0,105.0,1272.0,267.0,0.0,0.9211025238037109
410.0,1060.0,504.0,1260.0,615.0,0.0,0.9082165360450745
410.0,0.0,472.0,167.0,601.0,0.0,0.8384072780609131
411.0,43.0,123.0,494.0,358.0,0.0,0.9702758193016052
411.0,523.0,332.0,974.0,549.0,0.0,0.9692944884300232
411.0,383.0,107.0,878.0,294.0,0.0,0.9623026251792908
411.0,919.0,81.0,1273.0,238.0,0.0,0.9619441032409668
411.0,516.0,39.0,1062.0,193.0,0.0,0.9618813991546631
411.0,911.0,210.0,1269.0,350.0,0.0,0.9591474533081055
411.0,927.0,310.0,1266.0,471.0,0.0,0.9579825401306152
411.0,239.0,315.0,719.0,452.0,0.0,0.9539546966552734
411.0,408.0,244.0,909.0,389.0,0.0,0.9528079628944397
411.0,162.0,431.0,554.0,560.0,0.0,0.9404032230377197
411.0,1003.0,402.0,1264.0,516.0,0.0,0.9260457158088684
411.0,0.0,310.0,352.0,532.0,0.0,0.9228159189224243
411.0,0.0,457.0,191.0,588.0,0.0,0.9069952964782715
411.0,1049.0,496.0,1260.0,614.0,0.0,0.8724640607833862
411.0,0.0,194.0,73.0,294.0,0.0,0.5474077463150024
412.0,585.0,316.0,1005.0,567.0,0.0,0.9690245389938354
412.0,58.0,121.0,529.0,334.0,0.0,0.9672882556915283
412.0,540.0,16.0,1082.0,191.0,0.0,0.9641520977020264
412.0,428.0,112.0,933.0,285.0,0.0,0.9605934023857117
412.0,1107.0,48.0,1274.0,193.0,0.0,0.9548330903053284
412.0,946.0,297.0,1270.0,457.0,0.0,0.9540671110153198
412.0,957.0,190.0,1270.0,323.0,0.0,0.9536158442497253
412.0,290.0,298.0,768.0,445.0,0.0,0.9528380036354065
412.0,192.0,424.0,617.0,561.0,0.0,0.9487112760543823
412.0,0.0,318.0,413.0,512.0,0.0,0.9448419809341431
412.0,461.0,244.0,963.0,376.0,0.0,0.9372934103012085
412.0,0.0,443.0,192.0,583.0,0.0,0.929045557975769
412.0,1030.0,396.0,1274.0,506.0,0.0,0.8726073503494263
412.0,1023.0,471.0,1258.0,606.0,0.0,0.8351681232452393
412.0,0.0,192.0,67.0,292.0,0.0,0.7708863019943237
413.0,615.0,320.0,1054.0,559.0,0.0,0.9670755863189697
413.0,79.0,133.0,555.0,313.0,0.0,0.9634726047515869
413.0,559.0,11.0,1103.0,180.0,0.0,0.9626849889755249
413.0,341.0,275.0,808.0,440.0,0.0,0.9601504802703857
413.0,225.0,414.0,676.0,546.0,0.0,0.9559386968612671
413.0,477.0,115.0,992.0,262.0,0.0,0.954574465751648
413.0,1009.0,170.0,1272.0,297.0,0.0,0.9483728408813477
413.0,513.0,223.0,1015.0,370.0,0.0,0.9413453340530396
413.0,1019.0,286.0,1279.0,429.0,0.0,0.9398583769798279
413.0,1022.0,470.0,1263.0,605.0,0.0,0.9298142194747925
413.0,0.0,432.0,186.0,577.0,0.0,0.9261268973350525
413.0,1035.0,391.0,1280.0,497.0,0.0,0.8960206508636475
413.0,1.0,305.0,478.0,505.0,0.0,0.8927656412124634
413.0,1132.0,28.0,1274.0,165.0,0.0,0.8331559896469116
413.0,0.0,196.0,87.0,295.0,0.0,0.6599166393280029
414.0,681.0,295.0,1110.0,548.0,0.0,0.9634174704551697
414.0,0.0,420.0,218.0,592.0,0.0,0.9624239206314087
414.0,295.0,404.0,741.0,553.0,0.0,0.9556459188461304
414.0,594.0,10.0,1124.0,163.0,0.0,0.9544588327407837
414.0,125.0,140.0,600.0,330.0,0.0,0.9516619443893433
414.0,551.0,123.0,1073.0,258.0,0.0,0.9515795111656189
414.0,601.0,219.0,1091.0,360.0,0.0,0.9488303661346436
414.0,413.0,279.0,879.0,433.0,0.0,0.9476896524429321
414.0,1150.0,152.0,1271.0,268.0,0.0,0.9413542747497559
414.0,1021.0,474.0,1261.0,606.0,0.0,0.9360429048538208
414.0,65.0,309.0,570.0,504.0,0.0,0.9359592199325562
414.0,1026.0,378.0,1265.0,491.0,0.0,0.9346184730529785
414.0,1081.0,261.0,1269.0,386.0,0.0,0.9325105547904968
414.0,0.0,195.0,85.0,341.0,0.0,0.69943767786026
415.0,737.0,292.0,1160.0,551.0,0.0,0.9596470594406128
415.0,121.0,321.0,630.0,514.0,0.0,0.9580708742141724
415.0,619.0,15.0,1121.0,163.0,0.0,0.9557333588600159
415.0,351.0,417.0,777.0,552.0,0.0,0.9545366764068604
415.0,1012.0,469.0,1260.0,602.0,0.0,0.9523699283599854
415.0,585.0,130.0,1118.0,263.0,0.0,0.9488027095794678
415.0,1027.0,363.0,1265.0,478.0,0.0,0.942952036857605
415.0,0.0,380.0,250.0,533.0,0.0,0.9385090470314026
415.0,1126.0,236.0,1269.0,362.0,0.0,0.9333330392837524
415.0,143.0,136.0,623.0,327.0,0.0,0.9323620796203613
415.0,636.0,220.0,1134.0,357.0,0.0,0.9300950765609741
415.0,452.0,282.0,927.0,441.0,0.0,0.9288027882575989
416.0,159.0,147.0,641.0,349.0,0.0,0.9678560495376587
416.0,520.0,285.0,987.0,445.0,0.0,0.9606218934059143
416.0,0.0,329.0,263.0,505.0,0.0,0.9588070511817932
416.0,794.0,300.0,1230.0,568.0,0.0,0.957987904548645
416.0,400.0,434.0,847.0,572.0,0.0,0.9563324451446533
416.0,641.0,14.0,1153.0,158.0,0.0,0.9550321102142334
416.0,193.0,323.0,688.0,526.0,0.0,0.9521787166595459
416.0,636.0,139.0,1163.0,266.0,0.0,0.9433716535568237
416.0,1032.0,351.0,1264.0,467.0,0.0,0.9372352361679077
416.0,658.0,206.0,1189.0,351.0,0.0,0.9361730813980103
416.0,1014.0,453.0,1260.0,604.0,0.0,0.9297001361846924
416.0,1173.0,226.0,1269.0,346.0,0.0,0.8840374946594238
416.0,0.0,242.0,112.0,351.0,0.0,0.7882251739501953
417.0,163.0,148.0,644.0,353.0,0.0,0.9674488306045532
417.0,534.0,291.0,1013.0,454.0,0.0,0.9612390995025635
417.0,0.0,340.0,282.0,501.0,0.0,0.9611548185348511
417.0,428.0,437.0,873.0,576.0,0.0,0.9572767019271851
417.0,823.0,294.0,1255.0,572.0,0.0,0.9549961686134338
417.0,649.0,15.0,1175.0,155.0,0.0,0.9536877274513245
417.0,1019.0,464.0,1262.0,605.0,0.0,0.9503910541534424
417.0,690.0,206.0,1212.0,352.0,0.0,0.9460901021957397
417.0,644.0,137.0,1186.0,271.0,0.0,0.9446249008178711
417.0,234.0,320.0,720.0,528.0,0.0,0.9437352418899536
417.0,1061.0,349.0,1264.0,470.0,0.0,0.9396158456802368
417.0,0.0,236.0,133.0,357.0,0.0,0.8808362483978271
417.0,1198.0,224.0,1268.0,342.0,0.0,0.7637158632278442
417.0,0.0,461.0,111.0,560.0,0.0,0.6979140043258667
418.0,170.0,148.0,655.0,351.0,0.0,0.9685764312744141
418.0,1.0,285.0,309.0,461.0,0.0,0.9659554958343506
418.0,883.0,275.0,1265.0,564.0,0.0,0.9639591574668884
418.0,301.0,315.0,774.0,526.0,0.0,0.9593446850776672
418.0,596.0,300.0,1073.0,460.0,0.0,0.9581271409988403
418.0,472.0,452.0,913.0,573.0,0.0,0.9526779055595398
418.0,731.0,188.0,1266.0,356.0,0.0,0.9479460120201111
418.0,658.0,14.0,1167.0,172.0,0.0,0.9472386240959167
418.0,1017.0,466.0,1261.0,606.0,0.0,0.9465675354003906
418.0,654.0,124.0,1222.0,279.0,0.0,0.9422564506530762
418.0,0.0,439.0,214.0,564.0,0.0,0.9329605102539062
418.0,0.0,217.0,151.0,348.0,0.0,0.9284826517105103
418.0,1089.0,368.0,1263.0,480.0,0.0,0.8229773044586182
419.0,182.0,145.0,677.0,337.0,0.0,0.9668657779693604
419.0,826.0,173.0,1271.0,364.0,0.0,0.9621883034706116
419.0,0.0,263.0,419.0,426.0,0.0,0.9573531150817871
419.0,749.0,104.0,1265.0,288.0,0.0,0.9564423561096191
419.0,373.0,317.0,860.0,541.0,0.0,0.954924464225769
419.0,0.0,199.0,183.0,325.0,0.0,0.9535490274429321
419.0,670.0,319.0,1158.0,473.0,0.0,0.9526625275611877
419.0,959.0,293.0,1267.0,556.0,0.0,0.9469749927520752
419.0,531.0,455.0,969.0,574.0,0.0,0.9444754719734192
419.0,659.0,28.0,1142.0,183.0,0.0,0.9355887174606323
419.0,34.0,410.0,358.0,562.0,0.0,0.8399022817611694
419.0,1159.0,386.0,1268.0,494.0,0.0,0.7668367028236389
419.0,1.0,398.0,148.0,583.0,0.0,0.7620146870613098
420.0,0.0,173.0,206.0,306.0,0.0,0.9659243822097778
420.0,206.0,129.0,712.0,328.0,0.0,0.9648817777633667
420.0,46.0,241.0,498.0,403.0,0.0,0.9622445106506348
420.0,775.0,101.0,1273.0,294.0,0.0,0.9618693590164185
420.0,414.0,321.0,905.0,564.0,0.0,0.9613795280456543
420.0,657.0,33.0,1155.0,186.0,0.0,0.9599716663360596
420.0,732.0,314.0,1215.0,468.0,0.0,0.9561489224433899
420.0,1001.0,283.0,1266.0,533.0,0.0,0.9485337734222412
420.0,1017.0,480.0,1260.0,616.0,0.0,0.9431451559066772
420.0,563.0,453.0,1004.0,573.0,0.0,0.9429753422737122
420.0,6.0,383.0,433.0,565.0,0.0,0.9417581558227539
420.0,841.0,169.0,1270.0,358.0,0.0,0.9328510165214539
420.0,1.0,396.0,223.0,573.0,0.0,0.8902077674865723
420.0,1184.0,404.0,1264.0,499.0,0.0,0.5095472931861877
421.0,237.0,114.0,761.0,307.0,0.0,0.9653475284576416
421.0,784.0,102.0,1273.0,291.0,0.0,0.9609482288360596
421.0,462.0,332.0,959.0,543.0,0.0,0.9604952931404114
421.0,658.0,36.0,1158.0,191.0,0.0,0.9584448337554932
421.0,113.0,233.0,584.0,393.0,0.0,0.9575885534286499
421.0,44.0,368.0,500.0,541.0,0.0,0.9498524069786072
421.0,782.0,302.0,1267.0,458.0,0.0,0.944063127040863
421.0,1.0,391.0,279.0,578.0,0.0,0.9315451383590698
421.0,585.0,452.0,1046.0,566.0,0.0,0.9284027218818665
421.0,1022.0,477.0,1258.0,620.0,0.0,0.9249542951583862
421.0,0.0,165.0,228.0,300.0,0.0,0.9054151177406311
421.0,905.0,188.0,1269.0,346.0,0.0,0.897342324256897
421.0,1039.0,341.0,1274.0,516.0,0.0,0.6737950444221497
422.0,307.0,119.0,811.0,339.0,0.0,0.9708713293075562
422.0,858.0,103.0,1271.0,284.0,0.0,0.9670230150222778
422.0,0.0,152.0,258.0,294.0,0.0,0.9656881093978882
422.0,189.0,239.0,668.0,404.0,0.0,0.9590780138969421
422.0,524.0,337.0,1011.0,554.0,0.0,0.9574878215789795
422.0,658.0,40.0,1154.0,195.0,0.0,0.9568547010421753
422.0,53.0,363.0,554.0,561.0,0.0,0.9563968181610107
422.0,959.0,201.0,1270.0,334.0,0.0,0.9531505107879639
422.0,854.0,287.0,1274.0,450.0,0.0,0.9530841112136841
422.0,655.0,440.0,1100.0,575.0,0.0,0.9259165525436401
422.0,2.0,375.0,338.0,567.0,0.0,0.9180712699890137
422.0,1032.0,472.0,1259.0,617.0,0.0,0.8918717503547668
422.0,1084.0,371.0,1279.0,500.0,0.0,0.7036189436912537
423.0,372.0,124.0,883.0,326.0,0.0,0.9635516405105591
423.0,912.0,80.0,1273.0,274.0,0.0,0.9617596864700317
423.0,659.0,40.0,1126.0,197.0,0.0,0.9611978530883789
423.0,0.0,156.0,300.0,294.0,0.0,0.9611799716949463
423.0,982.0,189.0,1269.0,316.0,0.0,0.9475132822990417
423.0,4.0,334.0,394.0,581.0,0.0,0.9468613862991333
423.0,557.0,304.0,1071.0,523.0,0.0,0.9377286434173584
423.0,266.0,251.0,753.0,396.0,0.0,0.937408447265625
423.0,953.0,290.0,1268.0,431.0,0.0,0.9312407374382019
423.0,107.0,337.0,599.0,555.0,0.0,0.9288201332092285
423.0,692.0,433.0,1171.0,557.0,0.0,0.914251983165741
423.0,1029.0,485.0,1260.0,616.0,0.0,0.8727083206176758
423.0,1141.0,382.0,1264.0,491.0,0.0,0.8549994826316833
423.0,0.0,270.0,126.0,357.0,0.0,0.5794245004653931
424.0,45.0,303.0,458.0,575.0,0.0,0.9688512086868286
424.0,439.0,132.0,947.0,348.0,0.0,0.9664746522903442
424.0,659.0,39.0,1133.0,197.0,0.0,0.9632247686386108
424.0,0.0,151.0,348.0,295.0,0.0,0.9631049633026123
424.0,959.0,71.0,1273.0,262.0,0.0,0.9569577574729919
424.0,761.0,427.0,1216.0,551.0,0.0,0.943254828453064
424.0,607.0,299.0,1126.0,505.0,0.0,0.941669225692749
424.0,1021.0,483.0,1259.0,616.0,0.0,0.9390897750854492
424.0,0.0,220.0,178.0,398.0,0.0,0.9376304745674133
424.0,988.0,277.0,1269.0,419.0,0.0,0.9343521595001221
424.0,1066.0,188.0,1270.0,299.0,0.0,0.9296727180480957
424.0,344.0,250.0,809.0,424.0,0.0,0.9252020120620728
424.0,173.0,301.0,637.0,538.0,0.0,0.5536978244781494
425.0,58.0,288.0,481.0,576.0,0.0,0.9718748331069946
425.0,475.0,140.0,986.0,348.0,0.0,0.9663456082344055
425.0,1000.0,72.0,1273.0,257.0,0.0,0.9624752998352051
425.0,659.0,37.0,1140.0,196.0,0.0,0.9582090973854065
425.0,1.0,132.0,374.0,294.0,0.0,0.9558695554733276
425.0,0.0,208.0,204.0,415.0,0.0,0.9504921436309814
425.0,1028.0,485.0,1259.0,616.0,0.0,0.9410607814788818
425.0,784.0,424.0,1238.0,567.0,0.0,0.935888409614563
425.0,634.0,314.0,1160.0,514.0,0.0,0.9102421998977661
425.0,985.0,281.0,1271.0,410.0,0.0,0.9085332155227661
425.0,1079.0,188.0,1270.0,289.0,0.0,0.9068928956985474
425.0,377.0,231.0,854.0,404.0,0.0,0.8681492805480957
425.0,396.0,360.0,661.0,528.0,0.0,0.5753909349441528
426.0,98.0,261.0,519.0,569.0,0.0,0.9695450067520142
426.0,540.0,155.0,1060.0,332.0,0.0,0.9628190398216248
426.0,40.0,136.0,429.0,292.0,0.0,0.9599742889404297
426.0,1025.0,64.0,1273.0,225.0,0.0,0.9585038423538208
426.0,656.0,22.0,1154.0,190.0,0.0,0.9575306177139282
426.0,0.0,210.0,251.0,415.0,0.0,0.9553704261779785
426.0,702.0,337.0,1227.0,481.0,0.0,0.9474387168884277
426.0,799.0,426.0,1262.0,556.0,0.0,0.946172833442688
426.0,1040.0,490.0,1259.0,617.0,0.0,0.9391646385192871
426.0,461.0,235.0,943.0,378.0,0.0,0.9092251062393188
426.0,994.0,267.0,1267.0,399.0,0.0,0.9061483144760132
426.0,249.0,262.0,716.0,523.0,0.0,0.7326449155807495
427.0,136.0,258.0,543.0,550.0,0.0,0.9704701900482178
427.0,0.0,211.0,287.0,406.0,0.0,0.9642529487609863
427.0,624.0,162.0,1137.0,348.0,0.0,0.9540563821792603
427.0,651.0,19.0,1151.0,184.0,0.0,0.9522245526313782
427.0,747.0,319.0,1266.0,473.0,0.0,0.9475352764129639
427.0,547.0,227.0,1017.0,408.0,0.0,0.94538414478302
427.0,858.0,424.0,1262.0,556.0,0.0,0.9389476776123047
427.0,439.0,325.0,777.0,475.0,0.0,0.9382230043411255
427.0,1115.0,60.0,1274.0,207.0,0.0,0.9381974935531616
427.0,1027.0,500.0,1258.0,621.0,0.0,0.9177206754684448
427.0,66.0,137.0,473.0,312.0,0.0,0.9130638837814331
427.0,1091.0,245.0,1267.0,357.0,0.0,0.8690510988235474
427.0,0.0,369.0,104.0,457.0,0.0,0.8173581957817078
428.0,167.0,234.0,577.0,528.0,0.0,0.9704745411872864
428.0,99.0,139.0,506.0,302.0,0.0,0.9616214036941528
428.0,0.0,190.0,330.0,402.0,0.0,0.9599341750144958
428.0,562.0,230.0,1104.0,376.0,0.0,0.9550642967224121
428.0,863.0,303.0,1265.0,466.0,0.0,0.9484256505966187
428.0,875.0,424.0,1261.0,549.0,0.0,0.942557692527771
428.0,1135.0,64.0,1274.0,194.0,0.0,0.9400686025619507
428.0,1030.0,503.0,1257.0,622.0,0.0,0.9342653751373291
428.0,650.0,27.0,1147.0,183.0,0.0,0.9296672344207764
428.0,694.0,146.0,1210.0,318.0,0.0,0.9125350713729858
428.0,2.0,363.0,162.0,467.0,0.0,0.8885537981987
428.0,475.0,301.0,834.0,489.0,0.0,0.8860884308815002
428.0,1167.0,225.0,1269.0,328.0,0.0,0.7605962753295898
429.0,191.0,208.0,613.0,521.0,0.0,0.9662564992904663
429.0,0.0,190.0,374.0,399.0,0.0,0.9603580236434937
429.0,132.0,141.0,548.0,293.0,0.0,0.9602524042129517
429.0,889.0,304.0,1267.0,449.0,0.0,0.959713339805603
429.0,651.0,19.0,1176.0,182.0,0.0,0.9586169719696045
429.0,765.0,122.0,1271.0,303.0,0.0,0.9560319185256958
429.0,891.0,417.0,1263.0,541.0,0.0,0.9523088932037354
429.0,0.0,353.0,218.0,467.0,0.0,0.9465013742446899
429.0,1038.0,508.0,1259.0,621.0,0.0,0.9411147832870483
429.0,630.0,211.0,1184.0,366.0,0.0,0.9407281875610352
429.0,470.0,313.0,902.0,470.0,0.0,0.9369595050811768
429.0,1186.0,59.0,1274.0,182.0,0.0,0.804156482219696
430.0,227.0,203.0,661.0,507.0,0.0,0.9621148705482483
430.0,168.0,133.0,585.0,282.0,0.0,0.9615542888641357
430.0,0.0,346.0,262.0,467.0,0.0,0.9573165774345398
430.0,655.0,13.0,1179.0,185.0,0.0,0.9571075439453125
430.0,746.0,213.0,1244.0,378.0,0.0,0.9560877084732056
430.0,501.0,314.0,946.0,501.0,0.0,0.9551495909690857
430.0,1004.0,303.0,1272.0,432.0,0.0,0.9468313455581665
430.0,968.0,413.0,1266.0,525.0,0.0,0.9420093297958374
430.0,1.0,177.0,412.0,387.0,0.0,0.93513423204422
430.0,1028.0,506.0,1259.0,621.0,0.0,0.9297329187393188
430.0,786.0,109.0,1271.0,279.0,0.0,0.9259222745895386
431.0,275.0,188.0,703.0,491.0,0.0,0.9735105037689209
431.0,530.0,315.0,984.0,509.0,0.0,0.9673032760620117
431.0,661.0,12.0,1173.0,183.0,0.0,0.9657621383666992
431.0,0.0,344.0,295.0,468.0,0.0,0.9639303684234619
431.0,205.0,129.0,631.0,267.0,0.0,0.959227442741394
431.0,0.0,183.0,441.0,367.0,0.0,0.9570802450180054
431.0,878.0,139.0,1270.0,275.0,0.0,0.9563249349594116
431.0,1014.0,485.0,1259.0,619.0,0.0,0.9508357048034668
431.0,774.0,214.0,1271.0,381.0,0.0,0.9431400299072266
431.0,986.0,391.0,1269.0,505.0,0.0,0.9389657974243164
431.0,1062.0,313.0,1278.0,422.0,0.0,0.8950262069702148
431.0,1165.0,52.0,1277.0,156.0,0.0,0.8487997651100159
432.0,351.0,164.0,741.0,490.0,0.0,0.9694793224334717
432.0,547.0,312.0,1009.0,516.0,0.0,0.9672983884811401
432.0,245.0,119.0,669.0,255.0,0.0,0.9616010189056396
432.0,920.0,144.0,1271.0,277.0,0.0,0.961317241191864
432.0,0.0,344.0,345.0,462.0,0.0,0.9604640007019043
432.0,659.0,13.0,1179.0,207.0,0.0,0.953637957572937
432.0,1030.0,474.0,1261.0,613.0,0.0,0.9511309266090393
432.0,0.0,161.0,474.0,355.0,0.0,0.9503093957901001
432.0,892.0,221.0,1269.0,378.0,0.0,0.9486910700798035
432.0,1078.0,377.0,1265.0,499.0,0.0,0.9338034391403198
432.0,1163.0,56.0,1275.0,149.0,0.0,0.6177524328231812
433.0,562.0,302.0,1027.0,508.0,0.0,0.9725264310836792
433.0,651.0,21.0,1177.0,209.0,0.0,0.96837317943573
433.0,372.0,152.0,781.0,483.0,0.0,0.9635635018348694
433.0,931.0,149.0,1271.0,275.0,0.0,0.9578365087509155
433.0,0.0,336.0,398.0,452.0,0.0,0.9549863338470459
433.0,1039.0,440.0,1260.0,605.0,0.0,0.9478752017021179
433.0,938.0,262.0,1268.0,384.0,0.0,0.9477106332778931
433.0,0.0,150.0,500.0,354.0,0.0,0.9372602105140686
433.0,284.0,112.0,678.0,252.0,0.0,0.9294223785400391
433.0,1095.0,385.0,1265.0,492.0,0.0,0.8433849811553955
434.0,598.0,294.0,1024.0,503.0,0.0,0.9750381708145142
434.0,436.0,160.0,874.0,425.0,0.0,0.9678568840026855
434.0,655.0,38.0,1171.0,214.0,0.0,0.962781548500061
434.0,309.0,83.0,688.0,235.0,0.0,0.9585855007171631
434.0,1021.0,475.0,1256.0,605.0,0.0,0.9549713134765625
434.0,1005.0,277.0,1279.0,387.0,0.0,0.9489545822143555
434.0,1049.0,158.0,1271.0,281.0,0.0,0.9435392618179321
434.0,9.0,169.0,541.0,357.0,0.0,0.940686047077179
434.0,27.0,333.0,465.0,454.0,0.0,0.925248384475708
434.0,0.0,122.0,114.0,222.0,0.0,0.8875362277030945
435.0,609.0,294.0,1020.0,502.0,0.0,0.9725544452667236
435.0,452.0,171.0,908.0,402.0,0.0,0.9653301239013672
435.0,653.0,48.0,1167.0,214.0,0.0,0.9634284973144531
435.0,45.0,340.0,494.0,462.0,0.0,0.9616748094558716
435.0,0.0,155.0,549.0,358.0,0.0,0.9568635821342468
435.0,308.0,72.0,689.0,228.0,0.0,0.9562499523162842
435.0,1036.0,277.0,1280.0,387.0,0.0,0.9484612345695496
435.0,1052.0,162.0,1280.0,286.0,0.0,0.9359683990478516
435.0,1019.0,473.0,1256.0,607.0,0.0,0.9269405603408813
435.0,0.0,87.0,141.0,237.0,0.0,0.8953362703323364
436.0,619.0,290.0,1026.0,499.0,0.0,0.9694424867630005
436.0,650.0,49.0,1168.0,218.0,0.0,0.9640856981277466
436.0,43.0,159.0,578.0,366.0,0.0,0.9625977277755737
436.0,68.0,354.0,547.0,481.0,0.0,0.9587138891220093
436.0,308.0,74.0,697.0,229.0,0.0,0.9577741026878357
436.0,0.0,44.0,205.0,236.0,0.0,0.95735764503479
436.0,507.0,174.0,982.0,362.0,0.0,0.9545941352844238
436.0,1032.0,473.0,1258.0,614.0,0.0,0.9536129236221313
436.0,1061.0,276.0,1279.0,393.0,0.0,0.946005642414093
436.0,1151.0,162.0,1269.0,276.0,0.0,0.8371104001998901
436.0,0.0,297.0,106.0,421.0,0.0,0.6806057095527649
437.0,622.0,288.0,1043.0,496.0,0.0,0.9716453552246094
437.0,650.0,59.0,1182.0,246.0,0.0,0.963327944278717
437.0,106.0,362.0,594.0,494.0,0.0,0.9603219032287598
437.0,0.0,55.0,253.0,233.0,0.0,0.9596421718597412
437.0,41.0,161.0,610.0,368.0,0.0,0.9561067819595337
437.0,1035.0,473.0,1261.0,623.0,0.0,0.9554696679115295
437.0,564.0,161.0,1054.0,322.0,0.0,0.9519575238227844
437.0,304.0,81.0,702.0,246.0,0.0,0.9489521980285645
437.0,1066.0,276.0,1274.0,397.0,0.0,0.9472044706344604
437.0,0.0,272.0,132.0,435.0,0.0,0.9058672189712524
438.0,633.0,285.0,1063.0,495.0,0.0,0.9729413986206055
438.0,159.0,368.0,646.0,501.0,0.0,0.9628261923789978
438.0,0.0,84.0,301.0,228.0,0.0,0.9626822471618652
438.0,651.0,58.0,1196.0,262.0,0.0,0.961778998374939
438.0,1025.0,475.0,1261.0,627.0,0.0,0.9594746828079224
438.0,624.0,184.0,1123.0,332.0,0.0,0.9589378833770752
438.0,307.0,100.0,713.0,262.0,0.0,0.9480699300765991
438.0,45.0,167.0,645.0,388.0,0.0,0.9465360641479492
438.0,1071.0,276.0,1275.0,396.0,0.0,0.9283479452133179
438.0,0.0,299.0,173.0,460.0,0.0,0.9080250859260559
439.0,639.0,278.0,1077.0,506.0,0.0,0.974488377571106
439.0,0.0,65.0,335.0,225.0,0.0,0.9652575850486755
439.0,673.0,181.0,1170.0,352.0,0.0,0.9626904726028442
439.0,1019.0,475.0,1261.0,631.0,0.0,0.9612811803817749
439.0,210.0,369.0,698.0,514.0,0.0,0.9583198428153992
439.0,320.0,97.0,734.0,249.0,0.0,0.9580686092376709
439.0,656.0,57.0,1235.0,272.0,0.0,0.957695484161377
439.0,67.0,178.0,680.0,418.0,0.0,0.9549753665924072
439.0,1.0,314.0,207.0,463.0,0.0,0.9490658044815063
439.0,1086.0,276.0,1276.0,401.0,0.0,0.9413703083992004
440.0,662.0,273.0,1084.0,509.0,0.0,0.9700296521186829
440.0,254.0,360.0,739.0,511.0,0.0,0.9639387130737305
440.0,337.0,101.0,748.0,266.0,0.0,0.9625738859176636
440.0,0.0,78.0,352.0,225.0,0.0,0.9615037441253662
440.0,671.0,55.0,1272.0,252.0,0.0,0.9608603715896606
440.0,0.0,317.0,254.0,450.0,0.0,0.9606260657310486
440.0,98.0,202.0,710.0,429.0,0.0,0.9569023847579956
440.0,1026.0,475.0,1260.0,636.0,0.0,0.9566386938095093
440.0,730.0,179.0,1242.0,334.0,0.0,0.956358790397644
440.0,1077.0,271.0,1272.0,401.0,0.0,0.9190858602523804
441.0,690.0,266.0,1088.0,512.0,0.0,0.9671666622161865
441.0,357.0,104.0,764.0,284.0,0.0,0.9657686948776245
441.0,0.0,320.0,301.0,475.0,0.0,0.9634419083595276
441.0,778.0,55.0,1273.0,245.0,0.0,0.9614683389663696
441.0,1025.0,474.0,1260.0,640.0,0.0,0.9582651853561401
441.0,291.0,354.0,764.0,504.0,0.0,0.9581575989723206
441.0,753.0,176.0,1269.0,336.0,0.0,0.9535232782363892
441.0,0.0,80.0,360.0,246.0,0.0,0.9520894885063171
441.0,132.0,209.0,743.0,426.0,0.0,0.9508411884307861
441.0,1.0,219.0,118.0,321.0,0.0,0.8269639015197754
441.0,1079.0,305.0,1270.0,396.0,0.0,0.7557142972946167
442.0,703.0,259.0,1093.0,523.0,0.0,0.9683029651641846
442.0,1.0,96.0,361.0,277.0,0.0,0.964326024055481
442.0,1.0,319.0,335.0,493.0,0.0,0.9621727466583252
442.0,304.0,361.0,765.0,511.0,0.0,0.960956335067749
442.0,1021.0,474.0,1260.0,640.0,0.0,0.9571423530578613
442.0,802.0,52.0,1274.0,227.0,0.0,0.9555053114891052
442.0,776.0,171.0,1271.0,342.0,0.0,0.9516464471817017
442.0,170.0,222.0,774.0,449.0,0.0,0.9248841404914856
442.0,380.0,113.0,787.0,293.0,0.0,0.9020004272460938
442.0,0.0,207.0,185.0,336.0,0.0,0.8936916589736938
